Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Protocol,Flow Inter-Arrival Time,Flow Jitter,Label
80.0,14426.001272094698,2033.0,56.79828877847247,2546397.650587199,84.94962196932919,1495.2012849695573,24.434507659248656,383.9629162353636,12.599683853731854,11.04825202880198,14.257625719613594,59.29953337247661,4.222389435398358,124725.86906331424,2392.3480547833065,2745.591501271826,83.4894577868581,28.527752414011097,18.1003824675329,96.66871416177649,87.48962119039746,11.742451276843706,74.19174167681194,82.18808442291822,25.340236609238445,83.70017992364926,97.3731146127398,9.073172590387687,11.086177342868359,0.0,0.0,0.0,0.0,24.47559756757782,5.0381065629707,71.3103287547687,93.36381149201591,18.31226183470681,78.73484447457652,13.039252269093142,8.75541726316274,43.285754269585084,75.46886402852472,70.57558960649365,4.8057607433855205,75.50801317717168,1.0,0.39761003776753623,20.573845985192573,73.22206857729815,0.0004916420845624386,54.63840789192787,48.682805086491804,17.27144538848771,41.25761244415275,3.4477739573584905,54.64269575092491,5.270633653677472,68.43568891903979,60.45568549027611,22.854294462528582,98.87942312288862,75.39213881697326,60.85903559537602,90.27039860147144,79.94135198073333,94.49519416238668,41.71288293900525,19.353556629105274,41.866390207303056,49.22923162315993,51.33494435414049,13.991592091097104,89.78730763560279,86.96006562735701,44.38932568429614,6.0,23.277304423701267,12.359705049056066,DoS GoldenEye
1337.0,880596.729365849,22.0,12.0,2497.7114984446393,2073.969888624001,344.9298002451898,48.863948704498775,336.7691608819874,272.4403768725984,39.84466476744173,90.246184326224,1.7371147250019123,56.44848415731487,1385.2003369666456,23.08957622011828,2899.1340119474876,6.94957940640472,20.37812986629539,57.340072817368046,53.9279306553823,29.990121214071845,84.28180668542896,90.11387337026926,84.04884558408764,72.89012795137434,0.20942294087937205,27.620988567226444,99.68613824347747,66.56482284164447,0.0,0.0,0.0,0.0,90.74278799634446,0.761578947322914,18.68171624614133,86.09493944342012,62.259649167355114,0.9348233051945888,54.414214273280415,77.58947706894013,3.0970229875266635,20.306141965346843,38.740203357487395,98.88347515021871,10.877357211932713,1.0,17.644839205556487,31.322786244314244,55.62364588611297,0.5652173913043478,39.438021466474716,8.520768880146052,94.66905694732597,57.66700167911961,17.856831221672568,58.76193962934773,85.37210706474855,58.40248851296778,43.423337718367975,91.00224108853904,60.37505801498967,64.55961125649046,3.793992308072793,73.41436067085162,12.669947701944771,58.74541631376982,58.83905799889851,43.108856202429216,77.39727645841705,42.73443753305548,9.95521640600615,81.26182002593937,75.35973705968654,11.47109225373123,4.8752681426210795,17.0,78.13426309989643,30.162849354359302,Botnet
29933.0,272.6072925169244,2.0,67.637780231371,1999.6016901332812,18.144961677102074,193.51417484878053,20.073402360237345,421.9124796541835,236.2177087139084,46.00759587156216,24.744127579979654,78.81568245668332,60.749984747799694,781.6934452318238,2472.5330473762388,74.85277330459752,61.79129222342344,86.31367653978673,94.53160639296004,46.085746634943554,57.76720755927678,16.186592485667667,21.037373960567514,66.18101185456393,36.359611644110664,54.446918052479994,15.129152079810499,11.15242453791208,8.797005006502209,0.0,0.0,0.0,0.0,1.6061307424821893,16.430506527664534,61.44270982812222,97.37608461253855,39.62698323873567,44.11635517974386,15.107037464177559,76.3174368664462,23.351746397032134,97.34627478845496,1.0,72.19583188416938,81.1826963209871,1.0,11.717038383498032,9.908771114079304,68.7621255702187,0.3333333333333333,94.10719856433226,88.30298335734227,58.55759064446415,66.63195932237645,50.797985957834555,1.2219529019277022,67.27075752305122,31.484159553517348,30.333556149280415,49.429710719091304,22.339829865988108,20.303140881000058,7.300688169435507,63.06797272513746,27.72294776521404,47.6129107765445,19.978404900007334,93.57529536525112,86.66507380278038,98.48216258522125,44.573194961370724,17.153817513861412,44.512759568609034,25.297417214585696,31.761395905450975,17.0,72.6134309303823,50.78366273286398,PortScan
19633.0,78.14267873281115,2.0,71.71733102588868,2223.8670890386406,75.13043358148593,813.2683310235738,26.731429391222083,572.4191560974107,54.22587760332787,43.440742799354254,93.7035026464914,65.56587427373604,73.69583596278648,162.18031751087545,3764.600335129508,1048.9658652442602,90.17416590128774,27.24189953387805,11.315838836991235,25.139259632043593,53.709061389470314,7.1733125130665485,59.988461658610504,78.18169354249417,67.70536361733788,52.56261684697017,51.89035436255767,28.68640902860203,79.89722168414099,0.0,0.0,0.0,0.0,34.5721344300124,52.471908459599824,26.83751660634045,64.73826058997308,69.91869464774642,70.71435806709836,53.41077665119859,16.67026273815401,12.720034039147704,2.6605600340804636,1.0,43.05426397789242,40.567862752498094,1.0,74.27773538894179,53.61055125455752,62.37691249945692,0.3333333333333333,40.77339376620376,48.34228135916644,95.17890084902488,40.07373705078789,37.701958014066435,11.486256538202163,57.6308605204928,32.09752784527688,17.341885709373468,44.69372456590764,27.355153496878337,5.95978622848654,81.02431151144414,69.89806401573819,24.592437593092065,10.653627840494716,62.59773932157937,67.49910958269442,76.21952684784631,29.83750415252598,46.40527794390846,92.06443619353347,34.211727101947446,29.2937015492123,83.1488009637914,17.0,89.82152263066615,53.551159207535505,PortScan
443.0,18334.779142565196,13.0,4.0,16657.455324433326,425.7880505123062,1470.1562020410238,33.012667337419344,542.004342942904,98.5164817734709,10.026552792747973,94.46378167669417,24.089849969136683,83.58643347596819,7306.190739760465,217.8169095910388,2392.136797286169,93.87570639949207,86.84022841343472,75.77973541486698,46.23531878845701,70.65430684119494,29.542483147627845,86.83747562351722,0.6122978716448312,68.08618863632742,65.73305674929294,96.39399716691837,44.675978546957914,53.74372899458701,0.0,0.0,0.0,0.0,83.92683660218472,72.11708438628992,79.17068293404142,24.64285675474243,28.716722105454995,24.611136087207463,36.94461659873169,67.4210608511853,42.83824828264948,22.52179782503614,1.0,21.039621904791414,14.445057580137343,1.0,5.738775651557146,99.78330151023304,38.81249093493833,0.35714285714285715,4.255094806858362,36.973344418396245,74.19431093702156,6.602070840826339,96.1158777219248,98.12411926094751,73.61499648175885,10.551664520476026,36.181083578721264,66.68495080915099,70.74737502706945,23.254190110499387,30.484847815417854,92.52794520450696,93.55689911996693,56.37493642868765,51.08203844924491,94.3135339693816,16.089546928101495,67.20253467789024,76.07755130209077,34.73321924513857,54.53656418472305,0.6133483996803238,70.15578766490654,6.0,33.084262424373044,19.662791504061893,Web Attack - Sql Injection
80.0,10097.091518628113,526.0,26.0,562514.0367051607,9082.315254609872,142.11959439983931,39.72307644455813,404.092131750142,87.23833032592306,36.62018053860432,11.77201367216241,37.16814733787173,81.21801731503017,181047.1644274455,4686.077321111721,404.5003756506262,94.25324463318682,50.49867632605343,18.860144378454258,48.40277945935259,58.16752161131423,23.59287958335589,34.0561842674555,66.53265908683252,7.883292990160587,50.754089740056784,36.61097512286139,36.22400803900581,65.65966155234263,0.0,0.0,0.0,0.0,29.081946020294847,4.8205543847869246,1.3882735167388267,44.43440154508614,12.673080964736574,68.59391746362974,55.9915051153889,81.57213326090441,31.402425157181305,36.30661172578933,46.461906957513676,45.21947160391599,48.728057171828794,4.657539154483486,34.51903924949127,14.868225874803256,22.143965071295657,0.051233396584440226,15.797810200494673,13.113026144954032,29.605795372690178,26.23101329988849,70.4224488020048,98.57073214500977,92.39580689736228,26.38068004596864,47.477671617211854,36.20215415803661,88.72207350605105,69.60148819703141,77.1438842416501,97.89245525461152,70.31388112830216,26.831250357395284,67.03899317451538,36.36215472957594,94.97435184697459,72.5434558245008,42.15859569115493,0.4721160644128781,29.854600162844086,69.8378861060323,40.480997321324594,6.0,23.050401410267387,4.8146356632177465,DoS slowloris
33570.0,61.193875142255244,2.0,11.197343253191386,638.0258238268018,9.639077260180198,835.3964818556047,32.69797572252964,139.5512175334144,210.09339366574116,22.686838506129348,3.542625142336079,37.76585780117208,80.18520393652561,537.8468924442631,3815.24552648741,410.34088846570097,5.050521583675577,30.817880125988285,59.23533143221058,4.35921313530165,38.92387357900117,94.00120692967474,42.58158409278481,98.73177902296145,70.72122659851301,56.78033589779775,88.99919374235868,17.09452253325481,74.20616279915076,0.0,0.0,0.0,0.0,30.027927189452335,65.62324280282412,77.04406395414041,76.33090275570373,52.489196476143576,12.969593957905934,33.841687889541085,88.8406947760802,71.27937941333265,48.97404916539397,1.0,73.28808709253991,13.361921980258991,1.0,24.374873782562485,99.37121709507964,91.54354514391429,0.3333333333333333,87.17993787632027,56.818301713227974,49.230259622046056,83.63650006785704,18.586294621258986,42.61105936880109,54.369645165950786,46.84220844584098,38.003645095910834,66.21268144146022,9.904561506040832,57.09112568604987,6.4181945254941954,55.13919527508071,48.971596104311715,56.85669044100412,1.9223315011950706,17.461590982063843,4.54714327372271,96.51273964472658,95.76966681651008,50.59085691496833,53.22768415905845,85.93556614663542,42.61652366466545,17.0,40.20950151205836,43.94711534740784,PortScan
22.0,120901.32747188238,10.0,15.0,2725.0352110680233,11145.053952801876,1404.3175234127432,35.62794411856703,744.0639070986922,211.10771865376773,57.941144591051206,78.50737008850999,27.41328882094264,78.82597885691794,4306.910425385128,206.78019441775083,1525.8103790810198,71.38320856381291,60.24641109585029,3.9752952539886257,77.47694278783072,13.32935270417616,96.20099511253845,8.241160811161567,72.0555304203069,36.106525798596685,73.59547017228573,51.94337582550586,62.98757256365581,7.636130386904944,0.0,0.0,0.0,0.0,96.65126132746357,0.4842629304713636,94.12182910186054,56.86819416968827,25.90118785101975,63.80900418989291,67.32242382151264,73.06013132328904,1.7421316632338621,1.0,98.27996213805397,61.82950217399953,37.815866169212384,1.0,57.10797330593602,17.92434008267953,24.801928421951523,1.4545454545454546,8.669372353396543,87.93544135821215,25.234851501348775,73.99707594772147,27.492448413040194,14.684266084154526,10.902633614400283,86.03841063731451,12.061704796468652,8.8062033811125,1.0345430769734945,36.707360931157496,94.27445033518238,90.87412092214058,11.593765303172528,1.3482230774924318,75.12565149514144,30.717081334002547,83.48423027730274,21.621400928569958,49.271639204752795,3.391309267385562,89.48201129877876,17.87980194855983,29.540832979883668,6.0,48.02206961836771,27.19975735742108,BENIGN
80.0,11017.289641403195,1685.0,11.0,388538.2316357241,13077.455727491342,961.3917106896175,31.1527027462534,343.106232390616,209.69686149605187,18.959971767802323,5.62755765150834,16.281269845305957,1.4967450609787396,193257.3459022155,6926.938931128292,1177.7522185998587,29.107402757421156,17.64189465629256,24.582187107728927,27.247949999971773,74.90950134077923,37.254248894783736,20.57643913391966,61.78527588925481,37.42958707200758,30.627596090311137,72.57645528855886,13.470265585005762,70.390491231517,0.0,0.0,0.0,0.0,78.60648148462373,5.327782791865906,91.52584743980229,89.87085487561683,11.62087915283609,19.839183581482878,21.293189482844188,31.31291397863629,98.85106309932242,1.0,1.0,98.94382735732424,14.727606943999831,1.0,39.05311911855411,10.307320461790127,90.54066662741914,0.0071174377224199285,40.039216193285526,66.95230158016201,33.75989153640227,80.62314320366468,54.01302960054246,25.300323307713978,56.28874112115208,40.85316915387841,64.47870581536259,32.686981354866454,24.560365081970865,75.51206710367966,22.74110851749837,56.56040149341834,85.25565025460104,71.00884641834078,37.35500899192787,4.934511548042178,45.84116025711707,12.303245626352332,78.75974098433244,66.76950502347599,32.53903110040768,23.995512578803435,51.272420264572474,6.0,69.11537858475742,1.735622396031697,DoS slowloris
443.0,26003.126045708465,19.0,10.0,3251.6717700832314,6943.798004937397,357.93201617476194,42.01322951720703,704.535557505743,93.16110234522759,86.83568730153813,12.19742546651939,61.74070736488981,17.10181276811053,6885.324230114949,299.713334927653,2919.6417109036897,36.555169511997555,83.09727437132783,11.604960858172051,54.83658538541513,21.16431768993496,8.471724323061565,36.57297856066029,79.2672748958811,94.82760706264729,40.398849156365344,61.87801598774664,65.39280280792042,59.584232316415665,0.0,0.0,0.0,0.0,0.647140927120472,20.898214646636156,64.34460439280629,56.34482968276342,60.99846897488641,9.19669469441713,50.58364123053879,73.83973139756377,50.295229051215294,91.85038880834975,98.59379000274878,0.6161529089000894,15.230161013051074,1.0,74.06644079262439,61.241795091187754,16.540594702889916,0.55,69.40602586348894,19.495558403517816,78.18606494384072,30.072770279812566,44.007543940525714,13.969588231148373,27.47987566350022,37.09963249661385,62.16411809571472,68.14968066758166,30.903706454031738,5.4997275022308845,14.064461802616199,5.804864232584918,68.80001638251586,69.62330481333309,95.05600275207415,89.83388355056357,46.49813107131688,98.2728415717303,14.236129387962299,72.36762590348825,50.69306618839693,44.48235078616968,94.98725736283467,6.0,4.69952770168457,89.37520768397457,Web Attack - XSS
443.0,23775.627105810196,90.0,70.0,44659.91718143059,44359.225911405396,682.9924534946023,26.22859958199315,115.13768695502704,230.01551398797855,14.025107551293189,58.65537107152171,30.04291187882902,35.06988296213122,20924.46809863552,510.1329946095041,763.0841852292043,5.649143775073268,18.549549610765403,11.27086297750048,94.25237751730938,43.34904114794312,85.10031405034208,40.2050739272002,97.2869647860362,22.843272678815826,85.34141920487505,97.14364697916135,93.66771556354901,27.15084267230557,0.0,0.0,0.0,0.0,3.897625135861802,53.40692839134736,60.62674538640813,72.59404168391188,97.61704319639128,91.9854796454581,36.02755169476514,74.09593321623198,49.106589432806544,13.645132151433625,8.287623058571542,73.25902433487863,41.96784827162919,1.0,44.03209878404481,49.063747710823954,2.741107703328533,0.7802197802197802,67.30767119933047,18.40206107607296,2.514447216854819,26.2184298242141,90.40321706528702,45.53096149324248,38.78376851126812,63.631208970225195,41.34952998752424,46.90538539057613,0.5648200093634773,54.40377005085044,94.46624277988303,31.728536078875873,4.12080819159263,81.04397688969377,17.66666506032465,83.61028024357701,57.656675310112725,96.02590585375427,25.231147807607147,55.53433842007575,3.7116323214062246,83.89236502580347,24.473689026790808,6.0,3.8813529862739924,26.55789466024309,Heartbleed
6667.0,951056.4795587228,38.0,12.0,10585.235450159234,4870.551241077304,1218.3533707458164,55.4846507976994,308.9529993655414,217.97676197907958,35.3010375402661,23.33654923972203,89.35243035555159,52.46360660571379,1339.749318562898,49.004706103230596,144.29245480225615,84.15830343708016,5.851303412854075,62.34394512129337,94.30837581119158,54.51142970642016,91.8692828716287,73.51312099234504,52.84275618862103,62.001528446544796,79.94154765524456,70.33333903129125,4.0819019000370576,6.578677549815198,0.0,0.0,0.0,0.0,73.57041379423703,68.03709158164538,26.000673089873164,64.99972515301248,48.70373703470587,30.784502346082537,75.24150004668688,6.336664257553574,11.177828792266698,98.07063180953008,14.916518333942003,97.54595595292231,23.359780226231226,1.0,65.44047595683908,24.32883290606358,9.35025958006086,0.3333333333333333,27.961828668444635,27.182933577845443,17.597811110883825,33.7001877327233,28.019537992240068,1.6284981282306,16.011206132479508,23.877204195858486,68.23775339650032,86.7510287107936,25.494760170978385,33.20025745456207,49.179182436604755,71.88109061926134,40.17985493168019,40.90304492001849,42.19044294913234,69.1451444679337,64.13185812054779,15.276454708448886,46.255391359593425,28.366076883861442,49.30178487420384,12.45399466668702,19.65855298187237,17.0,57.3357570478111,20.657826794496387,Botnet
80.0,3783.7595829375055,781.0,43.0,739091.3802814322,18698.483642409094,219.63756339462907,29.87116485964506,182.41049808723972,139.6124218038634,12.806806686042119,35.11246117365466,42.74960711280812,4.08380665923268,108645.68673592088,7200.210842056672,1106.9026095403221,31.620635527712246,66.7057295005218,32.94729535303452,43.95695983673789,94.84061935150183,96.90103455776918,36.76398365495038,49.94874387929606,35.87141958315295,18.26830966057068,40.125585682142585,93.52414173177637,22.77795761791145,0.0,0.0,0.0,0.0,76.66587835617665,61.29821450557847,73.1407144302336,42.13549176584169,56.99736828594092,99.45383203358983,22.009257900811306,2.829742262407452,7.217671809075003,38.434819566142124,60.988825475041814,36.57785096282896,27.513532974301846,1.0,66.33623709126054,28.29462181859668,72.58219034521997,0.056265984654731455,82.77190463205757,32.79762060711753,62.55690667655675,55.98677230750686,26.07860209536639,73.70453444572402,69.04782932406341,88.6045664036757,19.63094467977563,80.1364483156393,1.0272645031868077,57.98348075391535,92.36203622648897,24.805602200976693,79.9525155013296,23.98626833702003,27.958911626938463,44.508391696708124,98.18399702696446,63.61444708739293,23.15213374549819,66.33785783023211,90.66648962326745,2.5716075678375607,28.632307410331833,6.0,70.07642413339642,2.869046745620119,DDoS
22.0,59818.359264323604,12.0,25.0,11323.971622033012,16577.973562693252,789.6344204165604,58.04978118091272,314.82237769093,52.15392578694215,36.987729048107866,14.920087850021861,21.960787704293445,65.47643572260472,4417.925930664954,618.5391985845932,1037.9338301609798,40.063156440918384,82.84029082936672,10.66448309878745,83.46720859584029,60.6699382277891,85.37186942071293,78.38882252302906,61.91180912209601,59.69039749198613,22.29701651436374,25.800784047649934,91.29513577730783,17.788866328728254,0.0,0.0,0.0,0.0,99.05852669123242,82.33173386339146,60.54410022818863,83.25304519175619,46.48359955076126,76.36110740728176,22.575522164124216,18.482155073375232,46.182774677569235,75.93622378168881,53.5080008431379,73.16997720271901,85.74522488281913,1.0,47.964819734212874,59.57908421045811,30.940479392721613,2.0,74.56365696584211,87.50607977999543,24.42933755084747,60.05667961422488,65.26283681812738,13.013484327285951,32.87045990056185,23.754486946088782,43.436441541067346,97.27030642197572,47.6660482560287,13.006905513889324,87.37926073791466,50.57075466348069,98.2785828992743,90.89830162729102,6.425178707055146,66.42104447516685,63.3932638078474,0.5351016655081231,91.05121538708346,85.73188150332012,99.93703828743259,6.433169437501898,45.56574714401381,6.0,16.366530171712277,77.71577860881115,BENIGN
22.0,27100.44563722448,17.0,43.0,22544.23135205239,59137.583035959724,1410.1422030158014,54.5193914381303,712.6350437513348,78.47852219651618,43.08010830538991,15.314178274768807,19.225928656225843,32.42326855794646,11393.376013500674,161.14683799914883,22.326255677663514,35.39401761943503,51.98874515609766,57.19803735953535,6.034283038199603,13.396519626893891,15.390757463293637,80.10425083001103,68.61456221476375,40.708382429362565,50.83685192858042,92.91885468173044,84.4583614097302,41.59811203929476,0.0,0.0,0.0,0.0,74.36147151776618,7.291631016217196,71.98458682805098,28.628640503974278,18.902729281869682,89.05788721137242,57.219088772225106,33.17345097953714,29.301894971687894,54.37016235452391,1.0,96.89481765960925,4.193519551237126,1.0,43.06240215731957,12.534740134357408,55.054368921019666,2.4444444444444446,49.11668600072436,91.13520235010654,28.25367452184243,53.16179642716087,84.25093061168901,24.817802715571343,18.658669242910815,77.21478826401079,57.377876068525396,29.88072712004421,73.28400016177223,89.12174297242315,9.450435328808492,21.94674389780563,0.17214453734476498,2.845696210468948,26.825078570709447,38.22611816651263,13.069490700517786,5.555552838486154,84.52274179547335,33.042743548450595,92.19093087200018,23.334821921501323,49.58425414853863,6.0,38.526548840332964,94.49178023041073,SSH-Patator
80.0,12028.652922462676,36.0,61.0,6902.814135696884,26461.60531812306,1025.849819359326,48.46973158880559,679.3428259076602,61.66765497826929,32.34154803816851,66.54672057562105,63.11647394067249,28.33041289367218,44311.64249333337,930.1885274900415,1093.5585318704882,90.97772861969119,64.15820724109878,69.48141495961913,51.310228315065395,24.382047369133712,17.085698012899464,89.83881708861125,32.04308571851822,38.98836110822458,76.80416130657473,11.42639148014959,38.57914542198499,77.12874009442378,0.0,0.0,0.0,0.0,54.60986323699644,59.59992656813814,8.561884989553452,65.43148097722464,80.90297744802885,32.95732288938016,44.770105529449836,29.146405225430268,58.98395722813318,50.53094028615456,27.01316815982799,69.58199633054105,24.063758687784645,1.0,23.842894647284925,68.17692306256724,83.18893098195936,1.6756756756756757,19.369166699138347,48.88939158759964,94.58632057102888,70.3797566782584,29.110198301659853,65.69156923342527,60.89938001169135,58.62975022568218,87.19557976889743,15.428790186685392,98.16273611610076,96.67014735658383,1.0347021808997083,42.17596504794402,16.348921203338477,46.73520931652194,28.405364265729528,8.49815407734457,60.92654048788417,20.19440132846242,20.333414097796883,58.4528934714265,56.441797561877664,58.9400602297092,23.423793465446238,6.0,30.295362553152646,65.88233819648279,Heartbleed
22.0,33547.98677824307,11.0,6.0,3985.2440923317095,7915.384577787618,583.104159988616,43.654309185360106,533.3477240575828,264.37524360558564,41.19066195147218,10.485602232415163,5.3070787137281945,96.73206991986177,2326.8507620601613,506.7368159041078,272.04279822874605,12.221483257004827,54.16504347580518,52.74525161588786,40.19558793662758,41.86128802696368,47.624041183235356,10.043472807846241,79.11159577292705,37.768672519472936,24.52950466105194,31.894904384214605,61.22579292017383,77.53299754997828,0.0,0.0,0.0,0.0,15.426627746558331,59.29762200005714,42.29898848009129,86.2110105478955,94.93497817284367,67.8863839862717,59.02153370098398,78.05751124808047,49.63102398648272,5.631697947269742,70.13947540518247,58.08041972934276,15.228633223855285,21.37540288042585,23.1445878832939,73.2677254994676,51.8853602061553,0.5833333333333334,4.884645718363723,83.81270807812813,64.53214628538096,73.34170235575276,93.74993660804047,26.090746287251594,59.00187783471818,76.03882927616657,51.327895978318345,48.65837472913776,92.87954591124975,24.435948083893386,65.32317640805921,97.03179621541472,22.07671833465598,46.294937536537304,97.54618547737897,3.681828567666186,63.02247267963726,40.51368625144833,77.13209817264229,32.391741943750176,37.35104780379124,51.612119160766454,34.653623447661026,6.0,26.031472369875996,35.597843571424605,BENIGN
9541.0,250.2903455552774,1.0,56.90368490006861,1289.6322911269222,8.305418578598943,1340.0656055915995,38.96966088494423,199.4079341447821,104.31643922883767,99.30685740773757,37.69629011975749,21.116569426747922,67.0061862012866,1188.1300433488561,4039.04833031804,339.79741507450905,15.719684963166545,57.020753110651846,98.38904679745492,47.321321025269036,90.22449934968228,14.545117017158203,73.62734691685606,12.430269897050355,65.88788225388467,74.28055847634566,96.81091400677133,22.427506386508995,99.00650869918019,0.0,0.0,0.0,0.0,37.70979365295415,99.00560667315143,97.4183297584157,2.0562906087052317,16.715209296528318,9.335943318117046,48.746830926663385,75.48948760789952,12.285057408451184,62.164326784119254,1.0,44.41311261188112,28.656778245653335,1.0,77.09479822519066,83.51593124529303,30.98237240091093,0.5,92.35585573717809,63.98875202186929,51.655858758542834,55.52964322494262,25.652310483207827,76.11145211891996,99.91460857019032,89.29682334687475,65.84265829012251,14.8609419803213,83.3317242300697,96.70969030335709,19.100869349702474,72.5650590326336,23.532730613915714,10.660672198137735,73.83237732334756,15.658506198947173,91.23093856975895,28.537218630734,12.670634207830554,43.75277709387036,93.78434440231126,94.78990257012339,77.9865809266924,17.0,22.43588704732985,1.1652883332339006,PortScan
80.0,90998.14350757204,19.0,22.0,1906.2531677969462,14881.311407530808,874.5722926653839,30.587890890584394,248.31641981488195,252.60307062209952,34.40672867964762,87.45382908400683,0.4503240906284165,37.68124341749354,5439.517325146305,707.6761547490939,370.3083119308735,19.362513097822706,41.115689174244544,30.357931260579296,11.683786175295072,1.6957739519512025,60.89759034197976,69.26633141812388,72.23549046865523,47.588192967390945,21.215713853478295,64.46589899723358,13.660400379626253,34.01223827287868,0.0,0.0,0.0,0.0,90.43502583969006,46.1962730414302,96.49024922515243,33.04194520169386,72.07120502982416,25.522328429828292,20.61980138334754,72.30448520882389,53.46427326892215,14.626044029428941,88.57141472121621,9.796992422993045,88.26612281970469,1.0,20.53293298384056,59.02855329539493,73.6331975537208,1.15,48.99187317441057,96.62846212243912,64.65661621387788,47.6977441348809,83.92671357370543,57.45396072816823,30.830180599364702,69.34025166571936,80.61975047933672,89.80932900696637,99.43784282973029,43.447209277824754,40.51030913348544,32.67686849241031,77.71974292535442,62.56956374175138,5.4972875103037415,22.640246007835742,51.2626203589402,89.24534917249586,69.27833448345355,93.72254492266649,36.788749203207345,42.41389607277774,94.32785334428446,6.0,53.10076283922008,12.204087208846705,Heartbleed
22.0,63314.22854725548,24.0,36.0,27134.3977002635,14538.743187658461,709.5017955085946,21.906947678721167,181.14592865892945,144.83972541819224,2.1980488276966486,34.259355340195185,8.345257041075604,60.77103580373753,6374.276113052545,947.654285248349,348.8885754159988,16.780953797140594,7.438563142225656,15.421447041313385,1.6074998771936195,36.27349912829813,84.73665289751091,33.648203498883646,89.6600375304474,68.4090869636612,56.55830165186315,37.765183022534266,88.12308109846474,2.0307495513722147,0.0,0.0,0.0,0.0,66.43172534674964,58.34900511474749,29.200040116939874,6.799137985285518,25.325994091153692,7.571907659783247,93.20563459412583,1.0408848233384316,42.11825435950143,73.30295276489235,31.06873065471223,27.526489254071272,98.72307676427248,1.0,6.960736855104628,62.708597042339484,60.41068718848983,1.48,23.090486579579554,81.06794211507925,44.74890098340325,64.22298086992869,20.300815735730865,2.5942778481930184,14.63017470277268,22.29612984246173,73.44326014646363,51.510193834744385,38.55374813543123,75.5800287932706,7.088876218680123,13.18426485677532,86.95245513872861,36.2964713926907,26.9843463755018,32.84651682773114,15.3261565889667,40.893266107534856,84.06290034505892,65.45184914049828,62.06787843001141,4.997417340004891,90.4960209579163,6.0,88.3718746449374,86.47140618256226,BENIGN
445.0,27990.435259197708,75.0,45.0,81379.16768460348,17606.488553702482,1008.243310526249,58.25957994356615,449.6494887081235,120.19180038555263,39.87313274549659,91.45360286373956,54.94777710970435,41.07298299824258,47026.501605993195,607.680709813671,2286.9934101578265,88.5769324897601,25.98752549230847,7.502844264765014,19.72965071494713,80.34328806595106,59.79032520078804,67.16902645078231,36.43041113764622,83.2430140610879,52.89524347793067,14.743978323750747,19.45948179200426,89.35689526596452,0.0,0.0,0.0,0.0,10.709609666016547,50.15820107763458,67.6259586066097,17.033697515636465,78.53766434888362,10.024521165430434,32.87080602730784,2.6427078149033827,32.103255406596304,60.459804866238855,67.75820306695377,9.564301948339097,98.2311907129857,1.0,67.46639988819183,32.5990545509718,61.41969468609375,0.6052631578947368,17.13843241727289,23.45676362779996,6.353374995063563,60.78701827405966,99.22264544928002,99.90460380359038,26.642866408025295,64.13795803506952,20.24065155828303,93.76285827601153,1.8764967384404134,95.51721969486627,50.83831772500815,96.40257466629586,7.227719802921658,68.17798962822428,71.42916672931982,46.267151348298015,60.82083105556457,28.856633112589016,46.28728379347528,11.121105296083947,93.0605744618811,89.7054968640824,38.72873178108521,17.0,51.58908856113238,44.601957036324954,Heartbleed
